71,1,3
80,23,0
97,13,13
161,75,52
106,13,8
61,0,0
48,0,0
65,15,6
80,11,6
43,5,2
28,0,4
26,0,1
76,21,18
76,21,18
103,20,16
121,53,18
75,9,0
83,13,0
100,8,0
128,69,27
65,8,1
81,4,0
83,33,8
121,39,28
69,0,0
73,5,0
76,0,0
81,7,0
76,2,0
81,4,0
67,1,3
82,15,0
104,22,10
106,33,1
80,7,0
102,11,0
73,4,7
106,6,4
105,18,9
101,12,0
120,57,24
98,29,0
99,17,6
85,20,24
88,18,8
121,40,37
104,47,0
110,46,0
155,89,67
140,70,36
132,61,43
125,50,45
91,26,0
86,8,0
123,54,12
74,2,3
82,7,4
82,8,0
78,4,3
74,4,0
92,13,0
95,0,0
113,13,0
97,7,0
98,0,0
107,19,15
102,0,0
117,17,0
106,17,0
120,36,8
149,64,33
99,11,0
127,1,4
118,17,0
84,4,0
98,16,0
141,66,24
61,9,0
77,0,0
110,13,6
92,9,5
80,8,0
76,9,0
101,7,8
95,6,0
89,5,3
97,10,16
114,16,3
91,26,4
89,29,19
95,20,14
95,17,17
83,7,0
89,20,13
91,4,0
74,0,0
124,2,0
116,45,23
103,13,0
112,16,0
123,40,8
119,0,6
44,0,3
20,1,7
194,136,73
161,98,29
119,69,20
91,13,0
81,17,5
91,14,0
72,5,0
92,20,5
94,10,0
95,1,0
62,0,3
42,0,2
64,5,9
67,3,19
67,3,0
104,47,27
65,7,5
50,0,0
77,21,20
134,81,77
71,12,18
46,0,0
77,14,9
63,4,0
92,0,5
115,35,10
82,6,10
44,0,0
43,0,0
72,11,19
96,9,0
85,15,13
81,1,0
142,65,39
101,15,0
118,5,7
101,9,0
111,0,0
110,10,0
